locationid	dateforecastfor	dateforecastmade	maxtemp	mintemp	tempunit	conditions	conditionsicon
WestLothian	2018-07-09	2018-07-08	22	11	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-07-10	2018-07-08	19	12	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
WestLothian	2018-07-11	2018-07-08	18	11	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Midlothian	2018-07-09	2018-07-08	21	11	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-07-10	2018-07-08	17	12	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Midlothian	2018-07-11	2018-07-08	18	11	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-07-09	2018-07-08	19	12	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-07-10	2018-07-08	17	13	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
EastLothian	2018-07-11	2018-07-08	17	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-07-09	2018-07-08	19	12	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-07-10	2018-07-08	17	12	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Fife	2018-07-11	2018-07-08	17	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-07-12	2018-07-12	17	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-07-13	2018-07-13	20	12	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-07-14	2018-07-14	25	15	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-07-12	2018-07-11	19	12	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
WestLothian	2018-07-13	2018-07-11	21	11	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
WestLothian	2018-07-14	2018-07-11	21	14	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-07-12	2018-07-11	18	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-07-13	2018-07-11	20	11	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Midlothian	2018-07-14	2018-07-11	21	13	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
EastLothian	2018-07-12	2018-07-11	17	13	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-07-13	2018-07-11	19	13	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-07-14	2018-07-11	21	15	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Fife	2018-07-12	2018-07-11	17	13	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Fife	2018-07-13	2018-07-11	19	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-07-14	2018-07-11	22	14	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Edinburgh	2018-07-15	2018-07-15	24	15	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-07-16	2018-07-16	21	12	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Edinburgh	2018-07-17	2018-07-17	20	9	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-07-15	2018-07-14	22	14	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
WestLothian	2018-07-16	2018-07-14	19	10	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-07-17	2018-07-14	18	9	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-07-15	2018-07-14	22	14	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Midlothian	2018-07-16	2018-07-14	19	10	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-07-17	2018-07-14	18	9	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-07-15	2018-07-14	23	16	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-07-16	2018-07-14	20	13	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-07-17	2018-07-14	19	12	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-07-15	2018-07-14	22	15	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-07-16	2018-07-14	19	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-07-17	2018-07-14	19	11	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-07-18	2018-07-18	20	10	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-07-19	2018-07-19	21	12	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-07-20	2018-07-20	17	13	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-07-18	2018-07-17	19	9	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
WestLothian	2018-07-19	2018-07-17	20	11	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
WestLothian	2018-07-20	2018-07-17	18	11	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-07-18	2018-07-17	19	9	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-07-19	2018-07-17	20	11	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Midlothian	2018-07-20	2018-07-17	17	11	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-07-18	2018-07-17	19	12	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-07-19	2018-07-17	21	13	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
EastLothian	2018-07-20	2018-07-17	19	13	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-07-18	2018-07-17	19	11	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Fife	2018-07-19	2018-07-17	21	12	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Fife	2018-07-20	2018-07-17	19	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-07-21	2018-07-21	23	14	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Edinburgh	2018-07-22	2018-07-22	21	16	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-07-23	2018-07-23	24	13	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-07-21	2018-07-20	20	12	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
WestLothian	2018-07-22	2018-07-20	21	15	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-07-23	2018-07-20	19	13	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-07-21	2018-07-20	21	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-07-22	2018-07-20	21	15	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-07-23	2018-07-20	20	13	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-07-21	2018-07-20	21	14	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
EastLothian	2018-07-22	2018-07-20	22	16	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-07-23	2018-07-20	22	14	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-07-21	2018-07-20	20	13	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Fife	2018-07-22	2018-07-20	21	16	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-07-23	2018-07-20	21	14	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-07-24	2018-07-24	20	11	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Edinburgh	2018-07-25	2018-07-25	23	13	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Edinburgh	2018-07-26	2018-07-26	27	14	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-07-24	2018-07-23	20	10	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
WestLothian	2018-07-25	2018-07-23	20	12	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
WestLothian	2018-07-26	2018-07-23	23	14	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-07-24	2018-07-23	20	9	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-07-25	2018-07-23	19	12	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Midlothian	2018-07-26	2018-07-23	23	14	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-07-24	2018-07-23	20	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-07-25	2018-07-23	19	14	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-07-26	2018-07-23	23	16	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-07-24	2018-07-23	20	11	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-07-25	2018-07-23	19	13	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-07-26	2018-07-23	23	14	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-07-27	2018-07-27	28	15	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-07-28	2018-07-28	20	10	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-07-29	2018-07-29	16	9	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
WestLothian	2018-07-27	2018-07-26	25	13	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-07-28	2018-07-26	17	11	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-07-29	2018-07-26	19	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-07-27	2018-07-26	25	14	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-07-28	2018-07-26	18	11	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-07-29	2018-07-26	19	12	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-07-27	2018-07-26	24	16	C	Thunderstorm	http://icons.wxug.com/i/c/k/tstorms.gif
EastLothian	2018-07-28	2018-07-26	19	13	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
EastLothian	2018-07-29	2018-07-26	20	14	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-07-27	2018-07-26	22	15	C	Chance of a Thunderstorm	http://icons.wxug.com/i/c/k/chancetstorms.gif
Fife	2018-07-28	2018-07-26	19	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-07-29	2018-07-26	19	13	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-07-30	2018-07-30	20	11	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-07-31	2018-07-31	18	12	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-08-01	2018-08-01	18	14	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-07-30	2018-07-29	17	10	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-07-31	2018-07-29	18	12	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
WestLothian	2018-08-01	2018-07-29	19	13	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Midlothian	2018-07-30	2018-07-29	17	10	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-07-31	2018-07-29	18	12	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Midlothian	2018-08-01	2018-07-29	19	13	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
EastLothian	2018-07-30	2018-07-29	19	12	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
EastLothian	2018-07-31	2018-07-29	20	14	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-08-01	2018-07-29	21	14	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Fife	2018-07-30	2018-07-29	18	11	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-07-31	2018-07-29	19	13	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-08-01	2018-07-29	20	14	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-08-02	2018-08-02	24	16	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-08-03	2018-08-03	21	12	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-08-04	2018-08-04	21	11	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-08-02	2018-08-01	22	15	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-08-03	2018-08-01	22	12	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-08-04	2018-08-01	19	9	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Midlothian	2018-08-02	2018-08-01	22	15	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-08-03	2018-08-01	22	12	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-08-04	2018-08-01	19	9	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
EastLothian	2018-08-02	2018-08-01	22	16	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-08-03	2018-08-01	22	13	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-08-04	2018-08-01	20	11	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Fife	2018-08-02	2018-08-01	22	16	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Fife	2018-08-03	2018-08-01	22	13	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-08-04	2018-08-01	20	11	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Edinburgh	2018-08-05	2018-08-05	20	14	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-08-06	2018-08-06	22	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-08-07	2018-08-07	18	11	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-08-05	2018-08-04	19	13	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
WestLothian	2018-08-06	2018-08-04	18	9	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-08-07	2018-08-04	17	9	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Midlothian	2018-08-05	2018-08-04	20	13	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Midlothian	2018-08-06	2018-08-04	18	10	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-08-07	2018-08-04	17	9	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
EastLothian	2018-08-05	2018-08-04	20	14	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
EastLothian	2018-08-06	2018-08-04	20	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-08-07	2018-08-04	18	11	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Fife	2018-08-05	2018-08-04	19	14	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Fife	2018-08-06	2018-08-04	18	11	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-08-07	2018-08-04	18	10	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Edinburgh	2018-08-08	2018-08-08	17	9	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Edinburgh	2018-08-09	2018-08-09	19	9	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-08-10	2018-08-10	17	7	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-08-08	2018-08-07	17	8	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
WestLothian	2018-08-09	2018-08-07	16	7	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-08-10	2018-08-07	16	10	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-08-08	2018-08-07	17	8	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-08-09	2018-08-07	16	8	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-08-10	2018-08-07	16	10	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-08-08	2018-08-07	18	10	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-08-09	2018-08-07	18	10	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-08-10	2018-08-07	17	12	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Fife	2018-08-08	2018-08-07	18	9	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-08-09	2018-08-07	17	9	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Fife	2018-08-10	2018-08-07	17	11	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-08-11	2018-08-11	17	13	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-08-12	2018-08-12	15	13	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-08-13	2018-08-13	15	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-08-11	2018-08-10	18	12	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
WestLothian	2018-08-12	2018-08-10	20	12	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
WestLothian	2018-08-13	2018-08-10	19	11	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-08-11	2018-08-10	18	12	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Midlothian	2018-08-12	2018-08-10	20	12	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Midlothian	2018-08-13	2018-08-10	19	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-08-11	2018-08-10	18	14	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
EastLothian	2018-08-12	2018-08-10	20	14	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-08-13	2018-08-10	20	13	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-08-11	2018-08-10	18	13	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Fife	2018-08-12	2018-08-10	19	13	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-08-13	2018-08-10	20	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-08-14	2018-08-14	18	15	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-08-15	2018-08-15	21	10	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-08-16	2018-08-16	17	11	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-08-14	2018-08-13	18	13	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-08-15	2018-08-13	18	9	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
WestLothian	2018-08-16	2018-08-13	16	9	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-08-14	2018-08-13	18	14	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Midlothian	2018-08-15	2018-08-13	18	9	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Midlothian	2018-08-16	2018-08-13	16	9	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-08-14	2018-08-13	20	14	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
EastLothian	2018-08-15	2018-08-13	19	12	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
EastLothian	2018-08-16	2018-08-13	18	11	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-08-14	2018-08-13	19	14	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-08-15	2018-08-13	19	11	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Fife	2018-08-16	2018-08-13	17	11	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-08-17	2018-08-17	16	14	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-08-18	2018-08-18	17	13	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-08-19	2018-08-19	16	10	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-08-17	2018-08-16	16	12	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
WestLothian	2018-08-18	2018-08-16	16	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-08-19	2018-08-16	18	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-08-17	2018-08-16	16	12	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Midlothian	2018-08-18	2018-08-16	16	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-08-19	2018-08-16	17	12	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-08-17	2018-08-16	18	13	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-08-18	2018-08-16	18	13	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-08-19	2018-08-16	18	13	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Fife	2018-08-17	2018-08-16	17	12	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-08-18	2018-08-16	17	12	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-08-19	2018-08-16	17	13	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-08-20	2018-08-20	17	12	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
Edinburgh	2018-08-21	2018-08-21	20	16	C	Rain	http://icons.wxug.com/i/c/k/rain.gif
Edinburgh	2018-08-22	2018-08-22	18	10	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
WestLothian	2018-08-20	2018-08-19	20	13	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
WestLothian	2018-08-21	2018-08-19	21	11	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-08-22	2018-08-19	17	9	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-08-20	2018-08-19	19	13	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Midlothian	2018-08-21	2018-08-19	20	11	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-08-22	2018-08-19	17	9	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-08-20	2018-08-19	18	14	C	Overcast	http://icons.wxug.com/i/c/k/cloudy.gif
EastLothian	2018-08-21	2018-08-19	22	13	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-08-22	2018-08-19	18	12	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Fife	2018-08-20	2018-08-19	18	13	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Fife	2018-08-21	2018-08-19	21	12	C	Mostly Cloudy	http://icons.wxug.com/i/c/k/mostlycloudy.gif
Fife	2018-08-22	2018-08-19	18	11	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-08-23	2018-08-23	15	9	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Edinburgh	2018-08-24	2018-08-24	15	7	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Edinburgh	2018-08-25	2018-08-25	17	9	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-08-23	2018-08-22	14	8	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
WestLothian	2018-08-24	2018-08-22	14	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
WestLothian	2018-08-25	2018-08-22	16	6	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Midlothian	2018-08-23	2018-08-22	13	8	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
Midlothian	2018-08-24	2018-08-22	13	6	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
Midlothian	2018-08-25	2018-08-22	15	6	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
EastLothian	2018-08-23	2018-08-22	16	10	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
EastLothian	2018-08-24	2018-08-22	16	9	C	Chance of Rain	http://icons.wxug.com/i/c/k/chancerain.gif
EastLothian	2018-08-25	2018-08-22	16	9	C	Clear	http://icons.wxug.com/i/c/k/clear.gif
Fife	2018-08-23	2018-08-22	14	9	C	Partly Cloudy	http://icons.wxug.com/i/c/k/partlycloudy.gif
